time,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4
1,149.956316136279,145.89546530135,129.206071808026,44.557995218018,26.0759040605009,25.0620501350569
2,150.190052883465,146.710293341062,128.566274771045,45.0033908453422,25.9813605149213,25.0311985550343
3,149.562418819556,146.500053994332,128.0023542294,44.8411620856187,25.9728862187262,25.0570237390805
4,149.837412438155,146.167268111343,127.894246374101,45.2713693090319,26.1311196105897,25.0425291522772
5,149.506610182163,146.84975237352,128.248681399901,45.7517662518542,25.9554010350522,24.9962940475878
6,150.120800270029,147.16124997684,128.416276648691,46.056844175148,25.9718393600234,25.0184999532567
7,149.665146289666,147.175152915392,127.768556162882,46.0217962993706,26.0193759986823,25.0750968164317
8,149.38806668836,146.959667348527,127.995676320016,46.5382921365618,26.0349759381521,24.9874058565575
9,149.640954373141,146.006111995471,126.693930653816,46.8001758727188,26.0603548559781,24.9440040414302
10,150.505797894242,146.855173217814,127.415408728898,47.3769978871583,26.000662179254,25.0564600427876
11,150.379441316981,146.354850770373,127.14213113139,47.6143768270826,26.0973594585312,24.9742708595763
12,149.796792253708,145.837993015899,126.909526671688,48.0281456179888,26.2133100712762,24.9722095052095
13,150.149465402119,146.185663992085,125.626259284161,48.0076306035173,26.050529405877,25.0264834065411
14,149.764098737311,145.692228859377,125.705055114541,48.2423978601588,26.0196596215199,24.8796481988773
15,149.904719639311,146.892669111288,125.306347416367,48.6358246713227,26.0914226717701,25.0477061308435
16,149.637331123945,146.953177486527,125.827934470394,49.2138369568849,26.1936605163038,24.9909997743899
17,149.898109815833,146.512290041022,124.690966864466,49.6063264950807,26.2066382116397,25.0672744201697
18,149.303375965309,145.815407737683,125.382942313473,49.5339847939205,26.2819313024555,24.9587372621121
19,149.368092781247,146.406855269209,124.287733182395,50.1494676039946,26.2692720110659,24.9155201960796
20,149.759184624645,145.514663945985,124.869226605153,50.4606212314678,26.2949211321102,25.0211774825559
21,149.562657815876,146.761361679764,123.848823852476,50.3494261551036,26.3180043986199,24.9366500421251
22,150.364809009139,146.281228271311,124.202049650807,50.8324525910485,26.2720105930299,24.8995989050363
23,149.997320338033,145.439390414997,123.424056987196,51.2121297587391,26.2350542532337,24.9774548848119
24,149.352770669197,145.358981252735,123.026957383436,51.1776467369328,26.2055891099641,25.0807978453529
25,149.835238695098,145.254904437985,123.272333989651,51.3478931237653,26.3291944802989,24.915997606653
26,149.638260356338,146.001926311906,122.917362099152,51.866863776385,26.3456134742292,24.9264191489907
27,150.38276286995,146.357478704772,123.070249285929,52.0225923319565,26.4312328267981,24.8993864472789
28,150.568543140727,146.219166618204,122.462962123511,52.1751282528485,26.4094235766132,25.0675328657745
