time,T_Cu1,T_Cu2,T_Inco1,T_H25,T_Inco2,T_Cu3,T_Cu4
39,150.230775888094,146.141344724986,125.100500868116,74.6520218992289,48.725440728533,26.3095881263082,24.9093259146115
40,149.358077326831,145.92344598875,126.007752268651,74.4138810450627,48.6982626142166,26.3659072427185,25.0011830793894
41,149.860090372634,146.656223152719,125.588362786329,74.331534181147,48.6514022122715,26.1537242116813,24.9762396200293
42,150.250397299811,146.239428893631,125.566528372059,74.8741607966191,48.9997895809366,26.3538601437807,24.9183930403837
43,150.650588489319,145.942372395682,125.0331388415,74.6011760899932,48.8799132067174,26.2784489779471,25.018795903117
44,150.466425048357,146.509262487631,124.932856357641,74.9250517413054,49.019348965524,26.322127216838,25.0265544831432
45,149.976822407752,146.061577882816,125.14249507092,74.6732544812933,48.7667559619074,26.1957213867594,24.928611435104
46,150.385123815098,146.091666610528,121.872715862655,75.7426443342955,49.9466854214927,26.2843763322104,25.0049830637641
47,149.875571180614,146.222656375442,120.128528510122,76.7068653529524,50.0696180435429,26.3389087352077,25.1222964524098
48,150.707678989484,145.657218646636,118.807192815102,77.6342141648092,50.94600345819,26.4298108653377,24.9974787906033
49,150.731962051846,145.341088868692,118.123370673394,78.371314018154,51.5920121478737,26.3239225355613,25.0487183027968
50,150.546221293547,145.703783620275,117.048680836708,79.3251437239347,51.7993280606634,26.2595638224177,24.9778554568469
51,149.833325663869,145.996625383304,117.112199295642,79.4974717107956,52.612194691929,26.2821721789545,24.8836941850249
52,149.932112742059,145.2113541772,117.148688876473,80.3554929803605,52.9200555149978,26.4619625247364,24.9482078889921
53,149.620030796457,144.679420035773,116.511570980649,80.6920298745302,53.302037884488,26.5326831790496,25.0753604344444
54,150.426634639536,145.067378255718,117.08468826705,81.0590476943466,53.4726140726115,26.5290611211683,24.9616254976408
55,150.574256408375,144.777108616303,115.969231078662,80.9226465457683,53.8577954125057,26.4590183017609,24.895828986206
56,150.62056752194,144.852665770984,116.197890802534,80.9241505342084,53.8432902609153,26.637657580124,25.0027765927357
57,150.087427385433,145.417207483361,116.400160213734,81.1253520576776,53.992532579426,26.5414514606062,24.9667083519631
58,150.148302154119,144.741617362929,115.871343194096,81.5559305306962,54.2229140769785,26.6715187858185,25.0598698762219
59,149.473315080506,144.677221470833,116.652399248598,81.9014688941374,54.5326356103395,26.4509280741582,25.0061850409855
60,150.599570226804,144.596215519666,116.470658459564,81.7096836700776,54.8105941279511,26.4979733508148,25.0761302193647
61,149.925590370978,144.245596604106,116.45993035964,81.9370600111195,54.6438699202022,26.6592463563145,25.0792277947624
62,149.558508509196,144.392631796593,116.835042510813,82.2063725559426,54.8199258901441,26.7054164050203,24.9223678704214
63,150.599476485764,144.119927116724,116.896489276804,82.5481678910746,55.1755266245409,26.6785598261815,24.9059233642161
64,150.39387830906,144.597776420743,116.845016761615,82.0305917170405,55.1325352009655,26.5562399975907,25.0802491197478
65,150.5737294611,144.334260025358,116.326719818013,82.5827330190039,55.4241782335407,26.5244813852406,25.0344744050029
66,149.677425327037,144.380995830171,116.514554711502,82.5576702401142,55.0656868517367,26.7156149964083,24.8790299504706
67,150.259838979678,144.556133385618,116.895697115122,82.5202588928318,55.4793957954473,26.7041068635484,25.0989886569099
68,150.246419856627,144.10708082723,116.177644864199,82.9686152084123,55.4587929002082,26.571979546372,25.00384376428
69,149.434222490849,144.645687818648,116.207967487362,82.6327026090015,55.2798242882165,26.5648245930048,25.0111304845866
70,149.860977634585,144.947805573617,116.424624900009,82.5204660296225,55.4581752441711,26.5935691111687,25.0266105520621
71,149.662930426974,144.27601390664,116.750996687017,82.9571061745277,55.4638738897056,26.7326366360089,25.06510905446
72,150.325004610959,145.058016540271,117.302234189093,83.0056000574006,55.6195527930847,26.7339466854546,25.0888367179692
73,149.675076572443,144.029240291074,117.023317245211,82.8123182229251,55.7722845311246,26.6699193483085,24.9707171120829
74,150.594298285274,144.492151403702,116.58402726576,83.2551796616372,55.4231319162087,26.6729707809246,24.8961622971543
75,150.48986833847,143.928251609691,116.5852750635,83.4638708189053,55.856688130818,26.5993083154219,25.0584683246953
76,149.835039769221,144.243941911103,117.262395591826,83.4910149946881,55.8999639383218,26.7117578266779,24.9579973331561
77,149.996854414446,143.928386078399,117.357139049332,82.8208079326485,55.6587064779059,26.7397998923852,25.0849373837187
78,150.292207789009,144.202214633583,117.060824037787,82.9450573276176,55.7285060430516,26.6472220192269,24.9679308270041
79,150.50155350165,144.1369509594,116.632965555913,82.8058848078969,55.8335368120223,26.6502878126398,25.0820538175084
80,150.164444534514,144.3210733817,116.45794897955,83.3239113779063,55.9292490327154,26.6571715038238,24.9191296572404
81,150.112105741285,144.188837030631,117.353581535993,82.9406217991872,55.9748144246893,26.608978820063,24.9073799652587
82,149.739063256384,144.139040674653,117.075132361759,83.215870629267,56.0042202166378,26.7161403562151,25.0949708956045
83,149.934636901278,144.807511371699,117.517449453961,83.6394468818509,55.8175561873507,26.7783910848371,24.8860197821169
84,150.32069337485,145.247350941927,116.495843054379,83.3843780476705,55.8580463034553,26.7809607481107,25.0466800046202
85,150.576607567914,145.30548302152,117.123981887672,83.2583332367538,56.1695892430824,26.7391155222869,25.0584432262334
86,150.331283506225,144.269114453871,116.788067670267,83.1461728683141,55.9710001215917,26.6104003580006,24.9842931093112
87,149.27791916209,144.650019029383,117.43707458726,83.3606174177033,56.1405790064589,26.7258972797284,24.9699597292269
88,150.262164700692,144.498253200836,116.70484254345,83.8097175644595,55.8335673560702,26.578057799962,25.1199143599616
89,149.907763236355,144.71452404451,117.011748835699,83.1334458945031,56.0401047930483,26.5767305289435,24.9747483556529
90,149.906730268749,144.34233895482,116.966000382578,83.4397563934,56.0332074099366,26.5955490581566,24.9850467285673
91,149.425555229258,144.060335017065,117.484365243924,83.7780441254308,56.2546010929294,26.5842819841633,24.9142019718861
92,150.472022534278,144.594977547221,117.319608612961,83.1138490419977,55.7737993329772,26.7022220554314,24.9565085710166
93,149.737283157946,144.217367203374,116.779962552436,83.669210912545,56.0159746425114,26.5663947617827,24.9535154821684
94,149.619342171352,144.00566195492,116.918775892854,83.9224958108373,56.0371545274481,26.7668690603137,25.0986251659761
95,149.764069831685,145.351224194378,116.711766512802,83.3538489029557,55.8042037346895,26.7409500124172,24.936756044816
96,149.813538210014,144.594816999507,117.349988436332,83.2406524741663,56.2688883472404,26.795672941643,24.9526697539782
97,150.069830689624,145.364923137792,117.240224446218,83.7124584948581,56.2653089770704,26.6806152208425,24.9772172270105
98,150.092880231399,145.0785098651,116.777628264975,83.9101916320381,56.0229455336102,26.7244084365835,25.052002723516
99,149.843733342936,143.987587089419,116.758769518584,83.6704444105487,56.2219396793875,26.7876506775546,24.9109093987649
100,149.847196319297,144.962552857564,117.150264654862,83.9213058988498,55.873325805051,26.6942744882608,25.0928305166433
101,150.023050828817,145.00155202614,117.662829910219,83.3393468595643,56.1436754053949,26.626292827268,24.8957889741884
102,150.236295813144,144.914969066693,117.251689521149,83.8164749671479,55.947932904833,26.8118092033495,24.990434459592
103,150.676372797397,144.782011088382,116.648782545876,83.4828900730074,56.0570558818493,26.5614626582604,24.8825972559153
104,150.333522771491,144.299683394571,116.678577087429,83.5506088005814,56.285532748539,26.6391462452434,25.0633001331772
105,149.850119618043,145.102959343682,117.564008045749,83.337545648425,55.9268947485739,26.8120663627193,25.0500106673824
106,150.497807008995,144.316407781785,117.154175496944,83.8986399414665,55.9917346501136,26.6501267866159,24.928628061541
107,149.451507512593,144.524200757743,117.078060965184,83.7423670656469,56.0966040468437,26.6355008018752,25.0449761713809
108,149.34070015791,145.277833082507,117.55933382711,83.8431034757729,56.0189262302505,26.5855365874972,25.0143231701725
109,149.376370578472,145.228818398405,117.064683900889,83.9041358613267,56.2811424988658,26.7979124663076,25.0876697256475
110,149.495847477495,144.572831916415,117.265428034601,83.291916549521,56.3907191369482,26.5899163145293,25.0146413729507
111,149.736329880441,144.45155050784,117.479153111924,84.0358243806845,55.9291100831014,26.642619209394,25.1004434160119
112,149.702590165807,144.872948499352,117.669844238931,83.6611441313741,55.9758884734566,26.7937130411721,24.9798794260033
113,149.267521486696,145.310142792623,117.036637458835,83.880858554707,56.2399950380057,26.6877413463394,24.9645320881973
114,150.059857640774,145.309301725619,117.416429245733,83.8741779157111,56.0593455058507,26.7187915788265,24.9972468793449
115,149.393059038942,144.850522161589,117.799927772138,83.9521674810085,56.3977370393977,26.7103874852261,24.9389905352505
116,149.469772284663,144.476332003509,116.748679463334,83.3911840786269,56.3994078717706,26.7412785680244,25.1072923172481
117,150.196711810522,145.230210438199,117.350344176816,83.6462142834261,56.2172526667834,26.562910899115,24.9916892035526
118,150.538980617143,144.636489828359,117.149681186358,83.7839005730037,56.3409099892198,26.6961148588289,24.9385019626392
119,150.711332446858,145.30559555541,117.029057605777,84.0497021598648,56.0857153478943,26.5639287199449,24.9828046118195
120,150.106257641208,144.045351388393,116.978009300339,83.9712328329469,56.2167938782263,26.7762552438158,25.0506325028131
121,150.745275321862,144.768364920244,117.56030302815,84.0243564211945,56.41697237784,26.6463620899781,24.9755824669966
122,150.080312360243,145.035226279119,117.839410053589,83.7649448502145,56.1796421424657,26.781719306899,24.9204600196664
123,150.02318768226,144.258229165052,116.892937092289,83.767462936477,56.391310937785,26.6215226803382,25.0890627790367
124,149.746023098985,144.486195873642,117.591780958642,83.9974709301566,56.2730972489875,26.711148034534,25.0210503061341
125,149.89500269759,144.271213480537,116.906931069327,83.3131326347063,56.1418433720603,26.8063098633318,24.96839469567
126,149.987709380406,144.465824800185,117.842471573248,84.0270211895517,56.2302222838917,26.5688943633834,24.9304236366921
127,149.356555625869,144.584747563815,117.62093117946,83.6290065773714,56.3710944469012,26.5706328132931,24.929748529428
128,150.581608823299,144.794508925592,117.178916705091,83.3198849665144,55.9854463870322,26.5618104986816,25.0055581107564
129,149.346950386576,144.071448782151,117.537381189719,83.9156486628724,56.096989347823,26.7382696323979,24.9833556783719
130,149.904277433597,144.801146495513,117.268214590442,83.4221877790229,56.4331997581315,26.7162296853717,25.0603259970746
131,150.489944259928,144.39920403463,117.633586586163,83.414488006339,56.1029740174802,26.5869588659042,24.8926124080821
132,149.84180202635,144.351258534579,117.103977058261,83.8026478200976,56.2479667679507,26.7691065361544,25.0868333590993
133,150.170212322558,144.353884041178,116.772744848645,83.5096937373401,56.3850400231842,26.7215536549827,25.0449700586395
134,150.477961102623,144.225331644035,117.38083388895,83.569230259573,56.4386913432363,26.5754457173185,24.9091628804746
135,150.579352558594,145.386626045193,117.756028504892,83.635365615773,56.2472909570703,26.5752499427863,25.0896005471447
136,150.646667441231,145.357109308907,119.411623376235,83.2053900245083,54.9944252136751,26.5916625404639,24.9249585311668
137,149.536176972014,145.21962239009,121.224479570739,82.4345376781203,54.3790910142057,26.753231921317,25.0268349804411
138,149.637873377128,145.161731554645,122.673697148714,81.9347969753736,54.2216445881212,26.5430751626069,25.0107612459136
139,150.59679852726,144.456415112032,122.605401086041,80.9783737759627,53.7592611123617,26.5540324910492,24.9155811730081
140,150.140042790579,144.827701725005,124.351660470405,80.4758359282667,53.5700990706318,26.5281765691121,24.8764132670317
141,150.00576012277,144.683878447721,124.619450839692,79.9419335278437,53.0890803235248,26.4654522517618,25.0678712867914
142,150.169214383253,144.513618153219,124.754472157451,79.7161617373974,52.7121548041064,26.6415427300359,25.0661968890638
143,150.479133363348,145.068487122908,124.594507806389,79.7037978639687,52.3373584839255,26.576865780193,24.9802673380905
144,150.047833754239,145.716151008924,125.231772071431,78.9468245572328,51.9268043112858,26.5660104829152,24.8892032952434
145,149.553112644823,145.691328085451,125.450653852283,79.0452143342304,52.0432284272787,26.5254859075921,25.0214367488086
146,149.930840198521,145.647407878177,126.20236088286,78.7321147908434,51.5997330194226,26.4731552763913,24.9185388111085
147,149.89186637973,145.564085439216,126.148644043437,78.5826267093934,51.1334181322039,26.4076949147485,25.0571526651416
148,150.699079124418,145.404099648761,126.37898772611,78.3536649591916,51.2894817871405,26.482572452148,25.0085727624853
149,150.1800825812,145.770448346786,126.096050249862,77.7236386729571,51.0298702413842,26.3261813213029,24.9382660719379
150,150.293084927877,146.197281906275,125.805616405892,77.5399333872432,50.6411682969282,26.322810920527,25.1042641870714
151,150.330246918027,146.240730250235,126.517390371207,77.5241198218962,50.9222649666553,26.2786584363332,25.0645486324289
152,149.770342785431,146.005752537917,125.974489709521,77.2027785363363,50.5093862415563,26.5185684829138,25.096757683057
153,150.025485630788,146.288230051239,125.683891166403,77.4377836157511,50.3404405195182,26.5115080105882,24.8921995427759
154,150.085041948018,146.166982951812,125.905099887648,77.27555538772,50.173649021923,26.2802823531311,24.920882048882
155,149.484742828671,145.428462449734,126.301976221853,76.9453282398929,50.1729501325982,26.363694766262,25.0592681636466
156,150.093084068343,146.005402464037,126.119884340118,76.5937700504481,50.0394752226835,26.4069849011753,25.0491787131624
157,150.292204933663,145.793434486552,126.367977601854,76.7969572339004,50.1667082728656,26.3042858958677,25.0692482264265
158,149.889683303565,145.435671146674,126.664083641166,76.3452723274454,49.7948691008938,26.421078917709,25.0004758547884
159,150.504405631014,145.529422031256,126.614755045213,76.4136918022047,49.8268054786145,26.3641564835029,24.9813742070007
160,150.347080599243,145.613268314585,126.066332392004,76.2633802213496,49.7625751972399,26.3250621499328,25.0278092826936
161,149.790046563129,146.314307713194,126.595150801519,76.2916271870618,49.9979736046048,26.2783653652378,25.0889429728404
162,149.93131855778,145.96964863788,125.513476741543,76.5531378016975,49.7226878205045,26.4024366155907,25.0426992772451
163,149.829584847888,146.359299624559,125.418819185261,76.2944478017536,49.8233368090651,26.4367388201077,25.0058980111778
164,150.413331963376,145.724478994868,125.722859778368,76.3920593655706,49.6969337688758,26.388481063296,24.9497038525268
165,150.351406658529,145.36702321741,126.055201788411,75.7564429946819,49.7390590558851,26.300552823098,25.0509922696628
166,149.895416767611,146.132874375786,125.977735642737,75.9149129428422,49.3633033819376,26.4374246681819,24.9704027189972
167,150.290628861201,145.765202432152,126.428317584387,75.4923595393658,49.7505245024814,26.2548603391357,25.0169212494504
168,150.667820230753,146.740494415826,125.958476107252,75.970109884815,49.6476637584867,26.3253273336706,25.0969652388278
169,150.426348897348,146.682939545134,125.806164736591,75.7990441704294,49.2171315581113,26.4338103452316,25.0857373222488
170,150.308357787197,145.932492592913,125.930026478666,75.9416480855917,49.3889691266139,26.2507429677608,25.099699638958
171,149.414001359287,145.394840090205,126.128409932922,75.9931554798907,49.2880802658712,26.2439575880098,25.1097507728616
172,149.834895985735,146.338799883994,125.23783899529,75.903812114758,49.4088700304791,26.4202151167599,25.0788587889847
173,150.136357095608,146.58001888994,126.210086542776,75.4687731726446,49.1838939544762,26.192338524405,24.8753394571965
174,149.939070071949,146.775132459898,125.367360480093,75.1202404326102,49.3302539268748,26.2513011256863,24.8757726743894
175,149.325509980108,145.43778162508,125.776168349927,75.4909444145373,49.317252223676,26.3265057897223,24.8968672040797
176,149.59303137603,146.011024402994,125.483887937928,75.2044187119602,49.2926365641251,26.222834139631,24.9401818378011
177,150.501283591585,146.202512382058,125.61205611222,75.1799949532769,49.1964594664931,26.3351521098673,24.8806996676602
178,149.273467039045,146.35303979862,125.967532671242,75.2290085244297,48.9729353702678,26.3765158353496,24.9810212047015
179,150.545566297584,146.399242517849,125.336443242715,75.0263227245301,49.1891723639526,26.2972142892847,24.9602662422273
180,149.367103579549,146.296131554214,125.462030843631,75.4891705901505,49.1189940411154,26.3352170503463,25.0103384833269
