time,T_Cu1,T_Cu2,T_Inco1a,T_Inco1,T_H25a,T_H25b,T_Inco2,T_Inco2a,T_Cu3,T_Cu4
18,149.893857814672,146.217371290845,137.064419035152,124.810324221913,77.2049148432299,70.219551093675,47.8313596935659,34.2540227189722,26.2640675432837,24.934096740897
19,149.751494129433,146.292840483329,137.382925943651,124.683920214373,77.4470822749628,70.469553688057,47.7796601148529,34.254475529972,26.1754806847999,24.9335757083183
20,150.144970656668,145.691188768671,137.033254244713,125.171166816996,77.1492451830032,69.9571648745729,47.5205609820245,34.1661243626834,26.2607367925404,24.9911748496522
21,150.60298621306,146.244331652342,137.840271703606,124.428158334536,77.1412360647502,70.4896972176905,47.7205718276439,34.2972477857312,26.3665907865274,25.029846700304
22,150.30309967404,146.461556036962,137.31833718204,124.824310352622,77.3951859867677,70.5354915973148,47.575504388994,34.3229359607816,26.2069292675295,25.0288323500419
23,149.816182653106,145.515823400174,138.11174474431,124.698839711513,77.1950867244753,70.0707986544726,47.8840645888023,34.2814691671811,26.4039554819239,24.905655975389
24,150.352433888145,145.352901704812,136.84490857971,124.720655058175,77.5125100863978,69.9853962400795,47.4622204822058,34.2807214890817,26.2486064493201,24.9059483820818
25,150.681154179707,145.494029919105,137.965700441498,124.47681240759,77.2211810791133,70.2775094649457,47.5494798231203,34.2677747517495,26.251942919863,24.946114747824
26,150.064219669655,145.678066301119,137.691422647704,125.093896168593,77.2581020018903,70.5434263221818,47.8245276816734,34.5097546264464,26.2194547185689,25.0589332017065
27,150.060158748539,145.587906163242,137.574535175688,124.711604013267,77.2617048972523,70.2979426519723,47.4851101951071,34.48677369841,26.3680032304065,24.9778270257458
28,149.716664459406,146.523818902112,137.731939610108,124.558398389788,77.0735641231069,70.2697917608074,47.7049749353774,34.3307979847122,26.1851151955606,25.0822454731782
29,149.356851857887,145.246956083145,137.840140102094,124.371029261092,76.9729209398848,70.3427584348843,47.8398938896731,34.3619925938427,26.4170049855542,25.1087785290124
30,149.522970700754,146.038203871495,136.974071794975,124.73021015646,76.9688921312171,70.0871573931559,47.8165269685258,34.3941989344995,26.2091882418902,24.9747666645405
31,149.389483390306,145.412484029783,138.054216741109,125.069474564506,77.6131180816259,70.1012516953631,47.5374158597679,34.3709342366153,26.2433135400741,24.8880528450326
32,149.945233871643,146.399339919295,136.869958908988,125.474587374178,77.1155383634091,70.6294919219828,47.6842030936186,34.2978739342875,26.3490717615539,25.0177965255596
33,149.263998768042,145.421726565279,137.257793007059,124.443361220869,77.610017733082,70.4495942964086,47.6476119047074,34.5477454992367,26.2058384026263,25.0619174939204
34,150.622538867604,145.911115713941,137.103120251395,125.526046081435,77.5022289448622,70.2198521864577,47.7136445917346,34.2728624571511,26.3037362056948,24.9550608895261
35,150.2141126087,146.637538334635,138.132249795625,124.562899988903,77.634484478982,70.6493215722351,47.7702596867412,34.5080955773616,26.3590907344739,24.9982335796605
36,149.252128587304,145.699006472073,136.954327937018,125.445512677126,77.6921819525305,70.088523474317,47.5638661098546,34.2250481498363,26.413976460773,24.930413188619
37,149.295577908742,145.250074863662,137.662094033991,125.407711796796,77.0814943987296,70.3765765894502,47.9305829606322,34.3298747425862,26.3625209024364,25.1098184356641
38,149.562705334958,145.494040054966,137.741346002026,125.558100858554,77.2846395318342,70.569135080039,47.8079553634789,34.4750063288847,26.3674622463849,24.9955763223395
39,149.932449217503,145.76363434713,137.762795654151,124.585471736128,77.7446990474168,70.3053094454355,47.5838223501252,34.4408200481188,26.2776301658863,25.0099990217185
40,149.440899049988,145.670810608827,138.058198237585,125.048102382512,77.4907345061657,70.3548115793693,47.779749700029,34.2790287540983,26.2337327520048,24.9302642749259
41,149.262971531817,145.519730601813,136.947628189718,124.92637100344,77.6909644975357,70.448768403388,47.9577219770395,34.5498501742324,26.3079687754688,24.8989862504553
42,150.340619401723,146.551370867216,137.996039303259,124.639893548343,77.3756719522163,70.7125488992517,47.8899749624137,34.4106492774782,26.2288142495154,24.8900413541149
43,149.781174699085,146.182995478293,137.601587164316,125.14481960498,77.0182992209416,70.6357771435557,47.8464540080295,34.3116312155234,26.392970708947,25.0798772187356
44,150.420668919144,146.590645374821,137.830697395735,125.186202885407,77.4941490907611,70.1409189327355,47.7444744222775,34.4254642149165,26.3459662750887,25.0678695761815
45,149.904984962453,145.826454945573,137.169171881859,124.698706481095,77.1953274822047,70.292762178276,47.6488117891616,34.542588707887,26.3864768021731,24.9239239327549
46,149.904832173558,146.556232923976,137.35860643466,120.954488319298,80.6833239093295,70.2543885756345,48.758909816592,34.5894286634916,26.3810988914828,25.0987795386383
47,149.323819770535,145.134340677027,136.706858730551,119.663511032997,82.1949641676089,71.6778639455787,49.2153388872922,34.6469196120274,26.3081701970794,25.046075036556
48,149.324447852279,145.899755807282,136.240293925867,117.975969915732,82.8948049162301,72.3309874129288,49.8424399162896,34.8623034905723,26.2911579517281,25.0392116203119
49,149.38665026312,146.040179005427,134.919180887884,117.489035432708,83.4583025769305,72.9725195740107,50.7041432892092,35.052108753554,26.4209860287814,25.122595300372
50,150.141055547166,145.074605869534,133.964133775015,116.657448861208,83.7846576177635,73.8553018169009,51.2068113738074,35.1933114623052,26.5319433019163,24.8834229482803
51,149.611626082754,145.959723475344,133.572516187213,115.874061199994,84.0000201874838,74.2763400362868,51.6193980493527,35.6604425783302,26.5063629883271,24.981063317606
52,150.512053652958,145.592379252731,134.070621261155,115.937866179391,84.4735846922146,75.015067536748,52.0918107186104,35.6401814324245,26.5522675415236,24.9974959182016
53,150.535819146136,145.574770536063,134.08828409694,116.368014096296,84.3945639443302,75.406665619013,52.0568072038587,35.9016362006272,26.5473567067685,25.0208761176168
54,150.695418301427,145.110949965731,133.790851571659,115.735208733588,85.1468128754993,75.6342744008317,52.5433855762373,36.0773867476138,26.5431114349162,24.8958174368953
55,149.983349679241,145.343694442812,133.209052618081,115.365043734477,85.6635136102865,75.8282106611419,52.8725060497607,36.3974985112397,26.6073376483658,25.0400386574944
56,149.580465150853,144.598477844659,133.919259383542,115.824100536221,85.1248971144676,76.0986549539481,53.2626716210849,36.2091756962026,26.5592060034698,24.8880763051926
57,149.589312961262,144.382359932162,133.280514352575,115.641476403503,85.2527626420593,76.4358866531684,53.3402796668341,36.6194273242683,26.6746497718348,25.014207633533
58,150.055181706769,144.457051264221,133.805386778866,116.072657915063,86.1463965776503,75.995029015052,53.3785985574643,36.5135364087323,26.4781881929254,25.0530063122837
59,150.393164563817,144.804919281225,132.594017387483,115.834711509415,85.7482194087257,76.3774982602194,53.730139723418,36.5852127608444,26.7313604625142,24.996977656315
60,149.771350725673,145.121118338877,132.74354778444,116.177413051881,85.6816016411598,76.2826005197519,53.9176520987882,36.7482272337797,26.5119325834726,25.0294001614765
61,149.941847639087,144.308537361533,133.480105541159,116.216107995479,86.5037851395209,77.0596001960576,53.9306829166284,36.9039284459154,26.6419107517806,24.9284443936905
62,150.208985643299,144.443822507778,133.652641922396,115.517303930455,86.0396959474189,76.9454795716495,53.7685889297207,36.7695778079267,26.6130201411058,25.0364146655153
63,150.6260040613,145.086060490785,133.470306785728,115.471733001002,86.7874856836762,76.9573735631402,54.3253175056341,36.8276716458825,26.5425859092446,24.9701605728212
64,149.492358860836,144.710582128746,132.819453898195,116.312453992251,86.2095701380386,76.960120779571,53.9487502438825,37.1562224994556,26.7145833250484,24.9009282100467
65,150.323453106251,145.240257396525,132.629081803501,116.133482785039,86.5253345523247,77.2994304123885,54.290083561739,37.0573434322893,26.6918942130248,24.9693778796907
66,150.116608314289,144.090763194599,133.559173913817,115.44581107982,86.8205773888583,77.2028795718948,54.1450407470573,36.9888390828008,26.7431177443514,24.9407152018772
67,149.899948465814,144.983028474552,133.48113622659,116.500101331303,86.893684562665,77.1172699230892,54.3567272960423,37.2696140925494,26.6909035976721,24.9353214031633
68,150.576364173947,144.757685027462,132.804522844531,116.091546110557,87.0398743115046,77.2089295073451,54.6559285519827,37.2746427411154,26.7611427053809,25.0307310125936
69,149.839577633065,144.136009722143,132.756116465597,116.157802967739,87.0920582178787,77.2687803127171,54.403889523953,37.0410814312098,26.7030695603499,25.0057319405394
70,149.518462728942,144.460541257459,132.890035420663,116.261310777958,86.9696487227903,77.6012632255802,54.8064010810032,36.9970855234152,26.8051690495704,24.9783094366235
71,150.20000037048,144.347739526642,133.577630051923,116.470862349467,86.7737512901715,77.4410727805259,54.7613550833766,37.2849174176363,26.7895426700619,24.9294480088815
72,150.186000831469,144.63635428269,133.57886465283,116.610809474679,87.3627403493865,77.7474463505012,54.6231838981631,37.3647998789845,26.69583724006,25.0896384042802
73,149.74191239546,144.926886874799,133.255315270784,116.090254302446,86.9699802895725,78.1560868091461,54.5935084926359,37.1056932403918,26.7740356225467,25.0902520633249
74,150.454447973937,143.922699714768,133.268303960669,115.770888189261,87.3748198036513,77.7814440395702,54.6334510592523,37.0944131516452,26.6925920319928,24.9459847528912
75,150.749216787954,144.959089193204,132.899128395141,116.551907246938,87.6006862040139,77.6458202387461,54.950239158891,37.3196846094723,26.7902242363628,25.0288482122363
76,150.721467241398,144.989214379732,133.460746748593,116.109617169871,86.9679544369999,78.0389365167636,54.5892678258793,37.337534260396,26.6574456951216,25.069872375461
77,149.440555413292,144.288217466421,133.601378961859,116.724173497129,87.7828072325376,78.3178708555437,54.9676898478498,37.3191150798545,26.834254249823,25.1137118278549
78,149.598360218943,144.399778516505,133.139943326495,116.202498750292,86.9976452023363,77.9445191076065,54.9597879615912,37.1424273043145,26.6499188304525,25.1049008115566
79,149.285448699987,144.607799804622,133.156846553959,116.755415521375,87.7349210912716,77.7399282059107,55.0549743362266,37.4090881578054,26.5969681427998,24.9712039258884
80,150.161148915603,144.796347493645,133.193192521301,116.017589972669,87.7675379784478,77.8508571103123,55.2056206614918,37.5165199069389,26.7799506257687,24.9156607541016
81,149.416213981931,144.859365171098,132.954624354646,115.982423607632,87.1101621250826,77.8298251814362,54.9018189257899,37.5000546163968,26.8029606337603,25.0741878549439
82,149.861189261818,144.884537426194,133.49251342499,116.874632944255,87.5724824600661,78.3772986870105,54.8544585156831,37.2257968579981,26.8288434185688,24.9034542949085
83,150.576115209993,144.354553091219,133.806160756358,115.919057529912,87.9468292631134,78.181847650737,55.2132110158707,37.3250843381595,26.6712155354723,24.9147060746689
84,150.072199166215,144.415518959416,133.821698974013,116.684172780431,87.4272502186283,78.3723935459547,55.1919702338937,37.2914577070064,26.799993677637,24.9639570290631
85,149.803504615067,145.180086447994,133.615354120846,116.754855208539,87.875361935248,78.4199992803012,55.0189055033925,37.4184195553987,26.730199886945,25.0869396410989
86,149.56251897422,144.628876399703,132.97492637317,116.424356418554,87.7175494610653,78.3417480846326,54.8307509954601,37.4454003624345,26.7113170690834,25.0206952992472
87,149.911414914786,145.03163839617,133.554846733218,116.371737679699,87.9030137702132,78.4071046799657,55.10596091252,37.3356041841224,26.8079052284107,25.02154441631
88,150.684294228264,144.20566571258,132.81879154569,117.08408099779,87.9306618234304,78.6213738885643,54.9120280657892,37.5281042122085,26.8439550418584,25.1064594972375
89,149.436038874972,144.708342225768,132.814844689678,116.420134622583,87.2914289064205,78.4706410583792,55.1144694864743,37.5331919517167,26.61088552134,25.0187695669269
90,149.9561448688,144.661808635294,132.911519217276,116.480121434393,87.5131827191071,78.6544673228451,55.0290774461876,37.5333768503344,26.7807609456818,24.8774943487401
91,150.535344491673,145.206437804351,132.857773378801,116.161129262672,87.853829352695,78.3506329796147,55.0180700459101,37.3776809156312,26.654964824677,25.0773443214545
92,149.31508570735,143.940392962417,133.449687702472,116.369057369226,87.7250699568847,78.1097571892002,55.2556505546456,37.271469754372,26.6995479596582,25.0272020898978
93,150.287437717802,144.541920230761,132.773265090721,116.365178924827,88.1630877832102,78.0662282819206,55.1491677961145,37.5210787013593,26.6653088017478,24.9949784200941
94,150.718478200013,144.574585393068,133.777526070866,117.051433328642,87.9794219474434,78.5858990486055,55.30996863679,37.6318303470442,26.8168246809162,24.9421100395728
95,149.674901847738,143.953068008502,133.650226454305,116.305501240835,87.8332714092217,78.2795639335527,54.9953161938292,37.3248726217271,26.8609827420097,24.939524095999
96,149.450670749992,145.132391748787,133.925883412608,116.388191645826,87.6088806838828,78.5759449985627,55.2646662481346,37.3103248660161,26.7691899781671,24.9952523839823
97,150.277919526619,145.10498875196,133.352873456169,116.510685982592,87.5821715869084,78.5720809169677,54.9270979589898,37.6132697341565,26.7842286080115,24.9318353709943
98,150.614181833624,144.46297639572,133.573722706018,116.86710018496,88.1460087124551,78.4870322219902,55.3473306169464,37.4550690608631,26.8457838844745,24.8871505745605
99,150.166303473575,144.960128744208,133.891699549933,116.215995008886,87.7695298736751,78.641024018802,55.2863820419588,37.596867875164,26.7808728751286,24.9173104536356
100,150.599974194649,144.046368930501,133.426765991519,117.071441087246,88.1028540582417,78.4849795126567,55.4402893795802,37.5841128142982,26.749437779768,24.9396115769377
101,149.540150627909,144.729285829289,133.08866577386,116.158437306813,87.4810890844068,78.4802249500995,54.9745608839479,37.353372000577,26.6997407460997,24.924477514389
102,150.381636872232,144.211524781858,134.017571441003,116.605994053381,88.1577977382634,78.4958816354726,55.4310455620108,37.3785961338067,26.7679679473814,25.0264232660458
103,149.769391074997,144.480403062522,132.767751861261,116.108417074734,87.4345093006434,78.8473009204206,55.2162684318236,37.3086836810703,26.6958056400625,25.080925911345
104,149.877938121454,145.05757593665,133.157506028887,116.956932088154,88.2072818091236,78.4251250286784,55.2791120530362,37.5188701995951,26.7080249124324,25.0776537406679
105,149.483579745532,144.122375660186,134.023243830888,116.899918598834,88.214682838565,78.2180356352401,55.1187005589227,37.5840817060782,26.6979516852789,25.0755592540075
106,150.47850087589,144.27917931214,133.215074331189,116.338156678371,87.890761502733,78.3210190940253,54.9912585830035,37.4863332719277,26.7249156664055,25.0520283441017
107,150.187385291769,144.539712988689,133.143198022227,116.885574838104,87.541748683802,78.675895136678,55.4222924039887,37.3070582579011,26.7345691002371,25.0898444635758
108,150.357840632416,144.330461290042,132.894606651712,116.746693384411,87.5979125531838,78.8026095844061,55.0361367264789,37.6696788613239,26.8436839253299,25.0702711295003
109,150.45766863106,144.997444061911,133.957332509243,117.092962363807,88.0674518761908,78.9105925755313,55.1645267754874,37.4878765253297,26.6557068892446,24.9259492127618
110,149.350833986345,145.27163255709,132.918643439395,116.755820047066,88.1824790381788,78.322467219373,55.3070513652393,37.4261119878848,26.6912849058586,25.1233358124827
111,150.676185474758,144.074878671292,133.183082414574,117.15980443279,87.4870210671825,78.7552606557787,55.5174801665484,37.3683081349299,26.7544791190532,24.898406132055
112,149.996365516533,144.188245953075,133.939317501138,116.600339265486,88.1268902115197,78.6211240379181,55.2551887712726,37.5390632612392,26.7313832307389,25.0376546359769
113,150.382718857051,144.861809416805,133.410454822365,116.531792553469,88.3061797171648,78.482860510014,55.5194164751324,37.5214360041455,26.6715080169543,24.9287941315293
114,150.363607606015,144.390163054241,133.566504529672,116.687416821318,87.7700951017974,78.5707938053277,55.099967278698,37.5885992994311,26.7565485867217,24.9359682755356
115,150.496694363565,145.255747665045,133.525276697835,116.418214546203,88.0333963012307,78.5630639162257,55.1971904883761,37.3657333479088,26.8365954659403,24.9599219512687
116,149.484752770125,145.254401739753,133.680441444509,117.206464368567,87.7772663228621,78.6887849872531,55.3645010591507,37.4430351526751,26.6182333830024,24.9244655851264
117,149.935963080827,144.779965345469,132.789469336825,116.669237337565,87.669237022879,78.7645126919829,55.0175147007937,37.3642469417818,26.7199671210317,25.001708344159
118,150.177150744142,145.093422622917,133.456019917183,116.423229578662,88.173176430422,78.420391758457,55.3970145005676,37.6301923640886,26.6247706281154,25.1126894956865
119,150.648275032571,144.431532522785,132.79582644293,116.632210409406,88.1205497496282,78.256338365337,55.2181159987601,37.4388254109688,26.7529703608297,24.9736518045759
120,150.502632353339,144.76465372552,133.857853337535,116.950902234213,87.7326256635738,78.8376071550517,55.4359836759879,37.4161724261542,26.7467050054206,25.0211162100795
121,150.593135274514,145.275946930561,133.209049233269,116.602437736764,88.0020967572694,78.4971785568982,55.1991252982763,37.3160234807452,26.8079876198143,25.0266343114881
122,150.123777787002,144.660882121789,133.886238459124,116.34688689945,87.8625342232163,78.802637672079,55.1672890039484,37.6152523437663,26.6650732891887,25.053660716772
123,150.124120209543,145.202206331646,133.085874633748,117.135751030486,87.5755245653214,78.3365095156413,55.537447338684,37.5017663500363,26.7599026943474,24.9753840884473
124,150.532388908455,144.894323131131,133.534386930233,116.819814139197,87.5177916405705,78.283556414425,55.3908391833044,37.5175979261235,26.7256794412931,25.0896727554845
125,149.302298550072,144.55308042258,134.010553367994,116.575475297531,87.9305432868693,78.910936994585,55.2236177999235,37.6431406472591,26.8332603478614,25.1051212455403
126,150.578130143227,144.7775370116,132.824066130848,116.399604288223,87.7452054271013,78.8901400425244,55.0510271874727,37.5882010485992,26.7798395758914,25.0627097223733
127,149.861596217034,145.137316136078,132.833137595548,116.397782456465,87.8010357803828,78.9888953869323,55.4037243000095,37.5682214458549,26.6978549434689,24.9463979262987
128,149.304573045672,144.141656602927,132.789390682331,116.752996019856,87.7565993942973,78.8840009048255,55.3510978659663,37.3852459819066,26.6961463518048,25.074203946972
129,150.369221914107,144.426250324936,133.671894854938,116.650512746021,87.6557453037017,78.2352258180358,55.0406985468692,37.5251353273937,26.6712318000494,24.9106914575324
130,149.482243156127,145.289397945995,133.562029978741,117.011013088305,87.8580422089311,78.6357987730464,55.0674890229432,37.6791438029571,26.8581452734183,25.0011375476521
131,149.465862493012,144.4369207873,132.916066900179,116.228972875606,88.1218462527515,78.9931713858987,55.5444196047733,37.5431112745893,26.6832642155222,25.0276719878705
132,150.158938579986,144.808032296749,133.826959704491,117.136822599784,87.6887024441825,78.6119649164164,55.2773175358947,37.6232441704628,26.645950280231,25.0509491838379
133,149.631721266077,145.158869776306,133.589493809659,116.942282897501,88.096825397228,78.8981117970043,55.015910346419,37.6896313855238,26.7002575510609,24.970834982755
134,149.736231307509,145.295055209508,132.859302436499,116.309030990825,87.901617593696,78.2678158305705,55.0340586115609,37.6530108397367,26.8020046705728,25.057170859147
135,149.85268637677,144.800498270448,132.858557333284,117.152379900606,87.8941072837551,78.9899494208378,55.0829114562255,37.4012639942085,26.7925047459784,25.096821170007
136,149.859559982102,144.015145359145,133.097040415142,118.942698395978,85.7344976318854,79.4117760182656,54.515136029017,37.2836540973731,26.7908709094576,24.8889620803172
137,149.829286707841,143.945869435813,134.53683068221,120.992763018548,84.7491452848917,78.5764943356486,53.6856156457235,37.2354143462427,26.5928549735809,24.9095540856418
138,150.164702735757,144.865339989809,134.208593884756,122.001024658006,84.4290760845579,77.8010810133335,53.2424030045031,36.8491142827442,26.6660910292841,25.0907662446813
139,149.500336083999,144.891889242284,134.934641435826,122.354850006752,83.5813697631481,77.11092471775,52.7562278761079,36.8077662949766,26.7779063118947,24.9804366206374
140,149.532138109793,145.572965549609,135.385500135487,122.79746144985,83.3414712718991,76.8568152808599,52.11997031938,36.7859654283082,26.5939707656637,24.9778285436345
141,149.391943304793,145.370415397375,135.563528428839,124.245069383305,83.2313951933398,75.8302886374978,52.1767466053256,36.347632546711,26.6412974281024,25.1147853351422
142,149.734779409142,145.356105445618,136.894835590802,124.633196367273,82.6545798018057,75.6712074063945,51.5196279240678,36.2312837234975,26.5366698968123,25.0625613232433
143,150.404395393909,145.255133657681,136.92960192445,124.518287509693,82.276353758856,75.6952771350141,51.201167532622,36.0956242699655,26.4677637655323,25.1202492785649
144,149.601177003688,144.966287255123,137.188735314678,124.310559903726,82.187712248191,75.059392874832,51.0880180543768,36.1011281607068,26.5166470605842,24.9333789514064
145,150.360548204436,146.073097463108,137.249998757016,125.166652305511,81.7461326261142,74.6854699104889,50.7744463950433,35.9729434862653,26.6113145388204,24.8990566903021
146,150.289227620748,145.538035875311,137.211760319046,124.805567600065,81.3427397527054,74.4112539595567,50.4906828406101,35.7259258895553,26.6370953289482,24.9711455498047
147,150.48611732005,144.86620874208,137.072500197241,125.621135722023,81.3726968689214,74.005989249014,50.4274926737899,35.5969863318116,26.5895411529565,25.0000681377356
148,150.491966323709,145.898589539423,137.634324054419,125.472008432171,80.4273991053993,74.2367070204603,50.3798840045327,35.697358559965,26.3689958227209,25.0175639672181
149,149.690051901013,145.697203032786,136.970268355175,125.191951314425,80.3870587692273,74.0342232246558,50.0482435553203,35.5464309131712,26.4231274779042,25.1191578991856
150,149.714053863634,145.075098241482,137.081320558608,126.080919013318,80.7701969927871,73.4822726932559,49.7230091974854,35.4678803824131,26.3843472120735,24.9982137952538
151,150.034544697663,146.3293505939,136.962443926005,125.922793764883,80.4168319516574,73.6423820229805,49.541519068303,35.4713058075506,26.3951171915245,24.975220716598
152,149.737948488742,145.550952066406,138.309824153842,126.114405196842,80.0110300812644,73.0725866025738,49.5268203509218,35.252921901977,26.5614551781372,25.1237475654551
153,150.497763765729,145.437073289298,138.356923503639,125.106647037939,80.0191130078447,72.8874166106296,49.2031814783155,35.2934977433108,26.437113519046,24.9402495020863
154,150.465442186116,145.29646135985,137.222218266867,125.263338022444,79.6629420816885,72.5809741890943,49.5121934393238,35.1203697664401,26.4819428960044,25.041331177685
155,150.085497391918,145.608059186375,137.720258573344,125.965250299562,79.4981526274389,72.4260626387488,49.2794205913002,35.2105554065981,26.498808881593,25.1160641540424
156,149.644446050595,145.508478766744,138.000550316081,125.915743393269,79.2391245915134,72.7593150061669,48.98618022996,35.0044993898453,26.3136384381157,25.0427877590946
157,150.270849303457,146.144204734967,137.510478797717,126.01368865709,79.255886301343,72.5602597014237,49.0553889093384,35.0848140937989,26.5015987639425,24.9497937141086
158,149.600479718164,145.304219437673,138.161481069502,125.661723542009,78.8656107599395,72.304197901883,48.7475061500244,35.1297053169367,26.2851173831299,25.0077816317038
159,149.93463804692,145.622124465478,137.898638262457,125.556766813567,79.1130612841951,72.4144021215386,49.0693709832303,34.9359677597783,26.448567601129,24.8753657937931
160,149.826850341767,145.641834410528,137.724105459066,125.779058590113,78.906561329884,72.086693447134,48.7961504645449,34.8707540855046,26.4394030306288,25.0959472023506
161,150.057902158047,146.523624091106,137.505520102196,126.073497870727,79.3233686764271,72.0233133478793,48.7840812588722,34.7629240142254,26.4316244064015,24.9760959643269
162,150.737555581443,145.894523183916,138.176923837628,125.82706591057,78.9065674068582,71.6935587299132,48.7344039789956,34.7755291819729,26.2733178145171,24.9503013966284
163,150.382830602517,146.354914183154,138.375469187224,125.627161819359,79.0561148045941,71.882148417056,48.7348963478542,34.6756376448369,26.3517137447714,25.1126453978521
164,150.720682274146,146.136451790193,138.139101298132,125.32919362848,78.6362942246693,71.4873128718853,48.5337166849359,34.7435796939816,26.3646334207668,24.9901620483016
165,149.602173960994,146.402470434218,137.692583002873,125.821805481683,78.6087458474656,71.3519882666337,48.344015181267,34.7054387146085,26.3669240081403,24.9469118777604
166,150.042838632829,145.427685375326,138.420901232159,125.400617412674,78.8292338581839,71.7379390527577,48.4833632233692,34.6888437364358,26.4505017340937,24.8961566596441
167,149.32715408035,146.691591436561,137.474888771223,125.617658824959,78.8967090011836,71.622227381957,48.2441056816062,34.8343723771207,26.3995587237039,25.0205453337921
168,150.385313206477,146.502803764788,137.852174894684,126.002961329283,78.4717791486749,71.2858679778816,48.5400272223445,34.7171136107384,26.4305403531863,24.9132671743608
169,150.152969649413,145.338238233912,138.427217024218,125.930084540259,78.7319284512258,71.3646166114168,48.1650242083666,34.6965112796014,26.3555977555445,24.8932735765424
170,150.535753063683,145.944849771364,137.474284239451,125.983858464479,78.5343025181884,71.4729036179256,48.5744757470626,34.7684763671695,26.4650563469771,25.0201411942077
171,150.732415708887,145.73918851041,137.443473191045,126.018254447505,78.35150703969,71.3713408753298,48.4403466871508,34.5269599487645,26.2285442458194,24.9467536880993
172,150.644226708638,146.183017252796,138.370428639942,125.847508751617,78.6200536227135,71.0210104667017,48.5048760119912,34.6881915376914,26.3515174610455,24.9654800211003
173,149.864272400158,145.59811921952,137.18004956204,124.811022010188,78.4641766129074,71.008130156111,48.2723076072029,34.5786602227019,26.2810968505829,25.056206173455
174,149.250512193327,146.107198990271,137.491292007918,124.798386790399,78.529311971176,70.8483340506974,48.1148312538269,34.5623697626806,26.331722396833,25.0895779195315
175,150.061317484145,146.139709310632,137.887052294777,124.889824231006,78.2463597006473,71.1075966093887,48.0996449166943,34.6340608829928,26.3837007373328,24.9619789216668
176,149.561595932994,146.133322563042,137.345452906953,125.093137459069,78.0021348267059,71.1220531457923,48.3172338321179,34.7234689417995,26.2565633701407,25.1154364013315
177,149.578925382274,145.910516511855,137.934716412241,124.781321838866,78.0441142666065,70.8548970534246,48.4085124027787,34.4832692311212,26.3603418503123,25.1133922628917
178,149.738709394101,145.305811331234,138.152001244706,125.271402112963,78.3519427047609,71.1836981641003,48.0815992803315,34.6377427858172,26.284658015111,24.9265093442076
179,149.393924124911,146.002345527276,137.73698271865,125.15475916373,77.6220765655726,70.6929200556121,48.2532403690697,34.7081751277044,26.4293525721744,25.0670612147677
