1000,3000
328.104785987452,3433.52425829389
675.459675017277,2898.79462322783
834.934808927059,2777.95074292493
908.196828368416,2800.11461797645
944.457173677658,2846.84329629964
963.381150903808,2885.96340364857
975.979183203546,2913.75219882369
982.094315779343,2931.2592859564
986.348972216993,2943.95354951769
990.06662626697,2952.20444199665
992.739430766582,2959.39298820479
994.13946617414,2964.93560294407
994.843745876118,2967.72121749237
996.465113343575,2972.11845068276
996.898395990972,2974.10633391494
997.987800061728,2976.38323035764
998.491001788126,2977.37144982388
998.325311124583,2979.89732112459
999.686114323262,2982.34518715105
999.99308804019,2982.55973763734
999.613186554389,2982.41574712801
999.953339685237,2983.8209594134
999.691915833096,2985.50594615127
999.104684767637,2985.67169205699
999.989686713942,2986.58318675066
1001.05436817537,2988.47488228096
1000.55960435629,2988.85354245659
1000.9049189094,2990.32583233722
1000.2668367395,2990.36586817726
999.822648341514,2988.0228952022
999.939051147273,2991.83885011259
1001.05873723308,2992.55798494258
1000.71554561538,2991.75829345425
1001.24362509629,2990.63177556208
1000.76216079463,2992.17410389037
1000.15614779381,2993.42634290083
1000.93717413458,2992.31797413151
1000.97688296961,2993.99663334416
1000.23346977043,2995.25278811504
1000.64794796683,2992.44962104948
999.991146821628,2992.5138429508
999.710587575092,2995.45163285231
999.631517224893,2997.01840288361
1716.42257765367,3863.72582182843
2594.04945468462,4656.03467720169
2847.22969459347,4762.91901893395
2931.64394480909,4846.53117678669
2966.57204213103,4901.91084935387
2984.08904043434,4937.88460331213
2992.13925282332,4955.29262265342
2998.35791342671,4966.47555221948
3000.60534003333,4976.56963995596
3002.22398427324,4978.98960737329
3002.34295968115,4981.13223409544
3003.85809915533,4986.66785925038
3006.47454788214,4987.46201331213
3006.92619529377,4991.23726479202
3004.23949710713,4990.55629235616
3003.28600656135,4986.08850610788
3004.3482229429,4987.61119690406
3007.30974739309,4987.14184250554
3006.19279361385,4988.04859523752
3005.22235822717,4992.16788420651
3005.4730071851,4990.51834371419
3004.11409242409,4989.87874059958
3003.41798539877,4990.70113473205
3001.87178823959,4992.53521943207
3001.03097927607,4987.32957758335
3001.97451125772,4989.94391543962
3001.68118211942,4990.8067110238
3001.17879880054,4994.29764818369
3000.45072144949,4995.85982565693
3003.43734634546,4994.35967895876
3002.00481255512,4992.97842297337
3001.97042399479,4990.97210453924
3001.95166486543,4989.29139571063
3000.32151119973,4993.95727326003
3003.95638340463,4998.17346811036
3004.39437274623,4996.33964152097
3002.31174646717,4993.80962496291
2999.34769296937,4994.90724725123
2998.04655921483,4992.21213172801
2999.73727571447,4991.89907063597
2999.76239430177,4995.07306100136
2999.62593704929,4993.47894432595
3003.38827013279,4995.97720650331
3002.15245527931,4996.80793680296
3001.12933211152,4994.59201473047
2998.72563351073,4995.26143274615
3001.4863259902,4993.6509500665
3002.21871406081,4995.16233356799
3000.00240367654,4999.57299762096
2999.181675853,5001.14042254326
2997.15661709327,4994.9952427652
3000.05767796524,4991.62330191389
2998.90361208946,4994.11071570375
2999.53258623745,4994.94375592934
3001.81870156256,4998.61708833607
3002.24759036719,4999.89279974764
2998.58448156322,4994.83244938619
2997.18716233364,4995.63035859167
3000.67983752043,4994.16745402718
3000.40387809102,4997.89566251518
2997.62029201936,4998.92865716366
3000.07358190534,4994.2681680665
2997.76385131232,4998.20518428926
2998.71849197149,4996.66886747389
2997.05341159969,4997.90468112642
2998.52838860284,4997.7156186043
2998.15503349541,4995.92854779809
2998.95316260502,4999.22331443724
3001.56334489041,4995.16872243971
3000.66793871566,4996.39390775437
2998.83659622364,4996.10257630538
2997.41340168541,4994.95827283303
2997.94884590541,4993.81148078817
2999.04434065659,4995.11397748151
2998.18797105859,4995.70079416792
2996.99685639735,4995.95326986206
2997.7858090976,4997.70417272265
2999.16613130376,4994.55359416859
2997.45820076065,4994.63106850898
2999.60839822076,5001.1298577462
2998.63566697653,5000.29251459983
2999.79452504927,4997.04748580014
3001.7867879834,4998.1653267181
2998.66799150144,4997.20709021751
2997.44118607239,4998.78440168452
2999.29016031227,4993.35202626925
2997.58075914919,4998.25998323815
2995.88474870902,4999.01261173021
2998.59256472215,4994.92427527867
2998.32097666896,4999.82109002444
1926.51983433289,3876.1751078208
1236.65456796186,3208.61494910073
1081.63683299399,3103.8050615631
1036.54409997196,3059.6441410944
1017.40679288223,3033.46552845796
1008.57157459878,3019.66591818953
1004.58789008948,3012.6850695795
1002.19823940449,3004.92742500804
1002.32409502765,3002.0897513132
1001.91094285566,3000.17615596965
1001.36551062121,2999.75154953501
999.711612679963,2999.6121329257
999.359368498866,3000.22544516096
999.994873893502,2998.47478262468
999.715172472441,2998.02709783836
999.555679567956,2998.19293126773
999.366310151322,2998.28261279422
999.975838534449,2996.64390262461
999.449371777121,2999.14010506827
999.490264535391,3000.20756052284
999.012915087937,2998.95557285527
999.907964902913,2997.26588667473
1000.84620285396,2997.92907679621
1000.14837152283,3000.43331000728
1000.388405884,2997.19821870359
999.682880709944,2997.27989166298
999.463083608038,2996.42194064719
999.466735021174,2997.65980980908
999.003122067959,2998.01607663813
998.944652685604,2998.46652123974
999.082066387714,2998.33515916049
999.065348789583,2996.44817486915
998.744552492765,2997.01368480599
1000.4608167683,2999.11372477489
1000.62723787947,3001.2425930704
999.769118662195,2998.73945241015
1000.02645956205,2996.71742866333
999.68132750532,2997.29114671058
999.476101051653,2995.76869454891
998.810746109853,2998.83570708266
999.331350434833,2999.59211545748
1000.02700606387,2998.33553354559
999.518779826424,2997.49228796698
999.163150522363,2995.86988120649
999.291221666464,2998.96616410156
