time,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4
1,150.307260942989,146.625182824861,129.025033213708,44.1631753770299,25.8610098880124,24.688054695797
2,150.16697344266,146.727736897572,129.04963769855,44.2040525990394,25.8584707441915,24.6713895878102
3,150.234808152362,146.721596418405,129.123267195155,44.2433808638979,25.862101216021,24.6817215479324
4,150.257179436758,146.686282250615,129.166408054239,44.3037936503566,25.8637646039946,24.6864980251688
5,150.221791912767,146.654130169014,129.195133642675,44.3237729180966,25.8667118519877,24.6858255973834
6,150.169601786153,146.716697307098,129.158096815816,44.3894458260278,25.8590400702563,24.6846856133714
7,150.255590041637,146.731480082722,129.185187616199,44.418771744536,25.8754080874316,24.6648508160482
8,150.193226676245,146.750866137434,129.27710816261,44.4406746229159,25.8751291767836,24.6866239756513
9,150.255495904563,146.801863714273,129.258215510806,44.4836673665048,25.8778239873941,24.6796688931042
10,150.220223632658,146.834477310503,129.336038429479,44.4878871770134,25.8640067279459,24.6782854824257
11,150.280455647027,146.751547919808,129.351547857226,44.5308334856114,25.8622436383442,24.682425254543
12,150.292895033687,146.730377744666,129.39058927836,44.558516311258,25.8829306704055,24.6766761187415
13,150.278051060751,146.854695053115,129.499308723442,44.5696480940376,25.8863589567014,24.6855912454488
14,150.266411881862,146.815297550753,129.510715682024,44.6072880558251,25.8814369847074,24.6674765397264
15,150.224140326406,146.858793784207,129.547335734739,44.609706460071,25.8696067358572,24.6803989793995
16,150.257617867142,146.820877052936,129.482874128163,44.6636285196074,25.8779144156538,24.6787954244524
17,150.172785841471,146.828260020376,129.480381425603,44.6888622115593,25.8950902453658,24.6768047462023
18,150.218151988057,146.794575023677,129.604847371268,44.6993976713953,25.8942199463015,24.6700860783538
19,150.226692875947,146.747650455979,129.608365776238,44.6925075292655,25.8910793671708,24.6883082211245
20,150.222082208578,146.835385255114,129.617420632934,44.751401301844,25.878685454454,24.686875937989
21,150.202107420652,146.860300552694,129.588155921552,44.7297463562354,25.8930964628362,24.6802708192534
22,150.195742146453,146.853273045977,129.648872824925,44.7557149065542,25.8785068556929,24.666733126601
23,150.271724184811,146.770819966138,129.605122541824,44.7779684052237,25.8920186251737,24.6768362423519
24,150.292949497649,146.788222509183,129.671279199964,44.795526305441,25.8903033524848,24.6759968954746
25,150.276912695175,146.880462622995,129.656891996735,44.7994008147903,25.8965624858294,24.6656748773268
26,150.166414426285,146.84605268068,129.690654093644,44.8490112037371,25.891407907851,24.6736916590948
27,150.244186941792,146.833233641756,129.784994719737,44.8259523798806,25.881725726,24.6841006608895
28,150.249265666023,146.822516591899,129.787906194092,44.867554561231,25.8932245099797,24.6836369714174
29,150.197967769029,146.810782914806,129.725327829436,44.8749330054983,25.8946136909834,24.666970011187
30,150.220797431871,146.925469402852,129.754246935267,44.8718512968245,25.8834393249517,24.6742699903259
31,150.282056462955,146.847844653244,129.813187959294,44.8746931322404,25.8993026978847,24.6839222495072
32,150.20631483287,146.812676607012,129.831678592212,44.9237644432664,25.8923549615128,24.6702885820059
33,150.234484651025,146.874354536372,129.743367990698,44.928305934858,25.9066274252966,24.6786575639426
34,150.278232564188,146.801983894728,129.781718932333,44.9078502771208,25.9095653964376,24.6648889161936
35,150.2285360386,146.880402579085,129.772270600829,44.9283527725192,25.8932486822018,24.681011333655
36,150.286025553698,146.860465168946,129.865247707679,44.9406788602547,25.8945380961304,24.6846410786164
37,150.262540680119,146.91614563418,129.897028848413,44.9619135556442,25.8897575192801,24.6814683462771
38,150.174033851965,146.83053621984,129.828640734293,44.9765319365529,25.9067438603475,24.6727648803873
39,150.30814726362,146.877361856448,129.891371434721,44.988979277408,25.9069998197818,24.6761992656939
40,150.246003755208,146.897726397108,129.827959256372,44.9852573105284,25.9049375888128,24.6710737560619
41,150.192191400885,146.825020637532,129.866621992164,44.9879609257634,25.8989972600607,24.6706198440994
42,150.175380792586,146.887208902958,129.934174724089,45.0048849629641,25.9060387630558,24.6830937419438
43,150.170417712484,146.929947864982,129.923357570828,44.9904517855455,25.90348123796,24.6785800637544
44,150.164906795106,146.837230661127,129.930287514167,45.0204719749254,25.9073196329521,24.677434492039
45,150.211158533687,146.921869469244,129.957582163393,45.0215511841605,25.9134361514646,24.6887374499895
46,150.244560482327,146.939544310455,124.812897597341,49.5411219449798,25.9040715571358,24.6831995301204
47,150.287930405518,146.823518894198,122.780764365692,51.7528031131544,25.9587536933421,24.6786230324354
48,150.255052625671,146.613504494139,121.361624010548,53.2289153427392,26.0407588533552,24.6837419119639
49,150.251019033885,146.504660357462,120.412775502085,54.4094680225268,26.1487240228345,24.677693701902
50,150.192634914777,146.429336622994,119.608275666053,55.2785163982569,26.2550498581353,24.6658810787628
51,150.199126717169,146.146927945488,119.007316514072,55.9821478805187,26.3178482084802,24.6758284938582
52,150.258835549087,146.086123344995,118.52429061213,56.5217028681213,26.3728926470194,24.6852137678919
53,150.210377008039,145.883971550575,118.159629788369,56.9799485394287,26.4388225298724,24.6740475645646
54,150.239515584915,145.742574424651,117.819322784084,57.276674851035,26.4760726863329,24.669890519739
55,150.179746976148,145.662996992314,117.551526790195,57.5815716202222,26.5071442883041,24.6775077940433
56,150.228943935209,145.537364110985,117.364897295217,57.7675158179279,26.5378479302454,24.6731932605598
57,150.309928871499,145.517308601501,117.287149808132,57.9354645562378,26.538069205367,24.6829336183987
58,150.220923816289,145.351329822652,117.067985021798,58.10577324319,26.5668746539269,24.6831965041766
